user_id,item_id
491,1030 1039 1044 2326 2968 3358 2847 2342 1831 680
492,2817 3465 530 534 2474 1324 44 175 945 1073
493,1030 3600 146 2342 942 3119 3256 186 3133 2376
494,2054 1928 2314 1548 1551 928 1315 37 1831 3501
495,2688 3213 1551 401 146 3349 1304 36 942 1463
496,640 1548 1551 1560 2968 3358 928 1831 3371 3501
497,1030 1548 1039 146 22 928 2603 2862 944 3529
498,1039 785 1937 146 3349 2328 2222 1583 2350 2757
499,1505 36 2757 1030 2342 680 2857 1640 1067 2862
500,2817 132 1551 530 790 1303 534 796 3358 2732
501,640 0 1560 2980 2857 2603 1583 52 1848 1471
502,3456 256 530 2709 534 44 175 945 1073 1593
503,2564 1551 146 2067 1178 2602 2603 3501 1454 451
504,2054 3597 406 534 1184 166 3116 44 175 1840
505,3473 1937 2067 3349 2326 2980 3371 3382 2500 2245
506,904 148 1303 1568 1830 553 2603 2606 3131 2877
507,1783 530 534 1316 1831 44 2862 175 945 1073
508,1030 1172 1044 1303 3358 1831 680 1067 1454 1583
509,512 1668 2068 3349 2326 2968 1560 1052 1454 1583
510,96 1510 1831 1640 3529 2602 2342 2603 398 2993
511,640 644 1803 1548 528 1937 1044 928 3377 310
512,1044 3349 2967 2331 3358 680 1067 1454 2993 563
513,3340 1039 784 3349 2968 169 3371 2732 2862 2616
514,772 2054 2314 1039 146 3358 928 942 1454 3131
515,2564 1030 1165 146 1304 1560 942 3253 183 201
516,2054 1039 146 3349 2210 1316 36 1454 2993 2745
517,1543 530 534 1560 1315 44 1583 175 945 1073
518,1039 16 3473 2968 3358 2468 680 1067 1211 2626
519,640 1287 1545 1420 3600 1303 1304 1831 3501 942
520,1809 146 1811 3349 2328 2210 3371 52 2745 331
521,2054 1030 146 1811 2067 3349 1304 1315 1454 201
522,159 2342 1831 3529 1099 3371 2603 2222 1617 1746
523,2564 779 1804 1296 530 534 1186 44 175 945
524,2688 515 16 1044 3349 3234 680 1067 1583 2993
525,3594 1811 2968 3227 801 1583 1223 3532 2636 1100
526,530 2068 534 44 175 945 1073 1337 2376 467
527,1668 1801 1783 530 534 1052 3231 44 175 945
528,132 2564 1030 779 1039 1551 146 1303 2862 1583
529,2956 1657 146 44 942 1583 175 3646 3013 1223
530,0 1811 3349 2326 2335 2210 2468 2980 1961 2603
531,1039 530 534 36 421 44 175 945 1073 190
532,1548 1551 785 146 3349 2980 36 3501 1454 942
533,2688 640 3332 2067 1044 2968 3358 2210 2342 680
534,8 1545 12 13 3600 20 27 30 33 802
535,1937 3349 2199 1956 293 1831 1960 2350 1227 3405
536,1551 146 1304 3365 3501 942 1456 438 1475 201
537,2564 530 1811 22 534 1560 3353 44 175 945
538,523 1783 1039 401 3473 530 534 28 44 175
539,1030 779 401 146 530 796 421 44 175 184
540,2688 512 0 401 146 2067 3349 2603 2350 52
541,640 1551 3349 2326 2968 2335 36 3371 2350 2993
542,1762 1059 452 1449 3338 3594 204 3227 3532 1711
543,1287 1420 3600 3358 3501 2614 186 457 2639 849
544,1551 3600 3349 3358 3371 3501 1454 1583 2993 457
545,146 1811 1428 2327 922 36 942 52 1083 1859
546,640 1030 1551 2960 146 1315 169 3501 451 3142
547,3473 146 530 1304 796 44 175 3131 1859 2502
548,1543 2314 1551 146 2068 2326 928 1831 3501 1454
549,2054 1030 650 146 3349 2328 1304 2350 52 2617
550,530 1811 534 152 44 175 2224 945 1073 1223
551,1551 406 534 801 44 3501 175 945 312 457
552,1030 1039 146 2710 796 2466 184 3013 3663 3537
553,772 1030 1548 146 1303 3358 928 1583 3529 3153
554,2828 401 530 534 3105 2466 44 175 945 1073
555,2688 640 1044 3358 2210 2342 680 3371 1067 2993
556,6 146 1304 1057 2732 2862 1583 942 1211 451
557,1548 146 2963 793 2862 956 2885 3272 333 1615
558,2564 644 1543 1928 1548 1811 22 1303 2847 928
559,640 10 1548 1551 1303 2968 3358 928 1060 3501
560,1030 1546 1548 1551 1808 2067 1303 3358 928 1186
561,640 2564 1030 3595 146 1303 3358 1315 1454 69
562,2688 2314 2328 1699 2470 3371 2350 2993 818 830
563,3205 1030 2960 146 3238 942 188 2370 3529 201
564,2817 652 530 406 534 2073 2466 809 44 175
565,132 772 1030 779 146 1045 2853 559 573 3653
566,527 3350 534 169 44 175 945 1073 1205 2617
567,768 0 1681 3349 1177 1692 1956 3245 2606 1583
568,3474 1044 2326 2968 1315 1316 1956 680 3371 2993
569,1548 1420 1551 3476 3482 2076 1950 928 3501 2862
570,1030 146 1811 922 3105 1186 169 2603 2862 2611
571,146 2328 1304 165 942 1205 2745 3002 2492 2237
572,2564 1030 1543 1928 146 1303 928 2230 2384 3409
573,0 1159 3594 1811 663 283 1692 2468 2980 1070
574,524 271 1937 2470 3371 43 1354 1099 3022 2127
575,530 534 796 1186 36 44 175 945 1073 573
576,0 2564 1030 1545 146 1692 169 2350 1583 702
577,2817 772 1548 1551 146 1303 3358 928 1454 2488
578,640 146 2328 2732 2350 52 2617 3002 1211 2366
579,1044 3349 2980 2342 680 2603 1067 2993 563 2745
580,1030 146 3358 1831 3371 1583 1211 2757 201 463
581,132 1039 146 530 534 1315 1831 44 1583 175
582,1030 146 1560 1304 1700 942 2862 3256 1337 201
583,512 1287 650 1420 1551 1303 1560 3358 3365 3501
584,3600 1811 534 2457 1831 3628 44 175 945 1073
585,640 1039 146 3349 3371 942 1583 1211 2630 3529
586,512 1668 1783 528 530 534 3365 44 175 945
587,1030 1548 654 146 2456 928 2342 2983 944 3649
588,3203 649 3215 1044 3349 3358 543 2342 3238 680
589,1044 3349 2968 1560 293 169 1067 1454 2993 563
590,1296 530 534 1057 2466 44 175 2224 945 1073
591,1543 1551 146 3349 790 2968 3358 1316 36 2603
592,2048 1410 2692 1293 1551 530 1560 923 936 3116
593,1543 146 2327 2328 942 563 52 2617 1211 2630
594,2564 1030 146 1811 1304 2862 1583 942 3013 2757
595,3648 353 2050 99 2757 293 198 680 649 2250
596,1668 1030 528 146 3349 1560 3371 573 3395 3663
597,1504 1408 2502 892 3594 3532 44 2862 3022 1615
598,2688 1030 777 2828 1039 146 2327 3105 44 1583
599,640 2314 2067 1044 3349 2980 1831 680 2603 1067
600,16 1044 2331 1831 1960 680 1067 2993 563 2745
601,1551 146 3367 3501 2862 942 1463 2617 3529 457
602,519 1172 148 163 1316 36 2862 1583 944 1454
603,3463 398 3358 1956 2342 1831 680 3371 1067 3501
604,1811 3349 1186 36 2980 1711 2993 52 184 1471
605,1551 146 1303 793 2603 2862 2606 1454 942 1211
606,512 1937 3349 2968 2980 3365 3371 2350 2484 52
607,640 2564 1543 1551 146 3349 1454 1337 2630 3142
608,2190 1551 146 3349 293 3371 3501 1454 1223 3272
609,530 1811 1814 534 1184 1315 166 44 175 945
610,534 2327 1946 1057 3105 44 175 2224 945 1073
611,1030 146 426 44 2862 1205 184 3663 3409 2903
612,640 0 1030 1039 146 3349 922 1057 52 3528
613,772 2054 1030 146 36 169 2603 2732 2862 942
614,640 1030 3335 1937 146 3349 1216 1858 584 2387
615,2054 1543 1807 530 1560 1057 2980 44 175 1840
616,1543 1928 1548 1551 3358 928 36 3501 1454 1583
617,1287 1039 1551 1303 3358 1831 3501 1454 1583 1211
618,1030 1928 2830 1551 146 2710 796 2466 36 2903
619,2054 1655 1678 1296 1315 3367 44 175 1840 945
620,902 1551 3220 1303 1560 3358 928 3501 1454 1583
621,146 1304 3358 942 944 1337 707 3269 1223 201
622,2827 1420 398 535 928 2980 1831 1454 2484 2614
623,2054 1543 1551 146 790 1304 1560 1315 2732 3501
624,3205 524 530 534 44 3119 175 945 3256 1337
625,640 2564 904 1548 148 1303 1560 928 1316 2366
626,398 1551 1811 1044 3358 2980 2468 2342 680 1067
627,2830 1551 530 534 2466 44 813 175 945 1073
628,640 1548 1551 1303 1560 2331 3358 928 2210 1315
629,640 1551 146 3349 1303 543 2603 2606 1454 52
630,3215 146 1303 3358 928 2210 2732 3501 942 1454
631,512 3205 1030 146 1560 1304 942 3119 186 2370
632,1039 3349 2326 2968 3358 2603 3371 1583 2993 563
633,2048 1410 1551 1830 2091 573 3266 715 3022 2384
634,1548 1039 3349 2326 2968 1560 928 2210 2468 680
635,1030 1039 146 3349 2328 36 1831 3371 2617 1211
636,771 2186 785 1044 283 2338 3238 1831 680 2342
637,2054 1296 530 406 1049 166 44 175 1840 945
638,1548 1044 3349 2326 2968 36 680 169 3248 2993
639,640 0 2194 1811 3349 2326 2968 2468 2350 2993
640,0 136 1937 3349 2210 36 2350 1583 52 584
641,2054 146 1057 2732 44 2862 942 175 1341 1223
642,640 10 1551 402 1044 1300 1303 2968 3358 3501
643,2564 1543 530 534 1560 1316 44 175 945 1073
644,2054 1809 146 3349 2328 2980 2297 2470 942 52
645,1030 650 3600 146 1560 44 175 2484 186 573
646,2688 2828 1548 1551 1303 3358 928 2210 3501 1454
647,0 1408 3594 1933 1811 3227 1186 809 1961 2732
648,121 2980 1831 2281 3529 3113 3371 3435 1583 879
649,2626 2630 1030 2664 1543 3529 201 3022 1039 1583
650,528 1936 1300 3349 2326 3358 680 1067 2993 563
651,2068 1913 2331 3358 159 2338 2210 2979 2342 3371
652,1039 1937 146 3349 802 293 1583 1328 3005 201
653,0 146 36 2470 3371 2350 942 2745 2501 201
654,1030 1546 1551 146 2338 3371 942 52 2630 3272
655,2054 1039 1296 401 530 2470 44 175 945 1720
656,2561 1670 2185 1044 3349 2980 680 810 3371 1067
657,1030 1165 146 1304 942 183 1223 201 3663 2903
658,528 146 1300 3349 1304 3358 3367 942 1583 1593
659,2564 2314 1551 146 2327 36 2732 3501 1454 942
660,650 1039 534 37 169 2732 44 175 945 1073
661,2564 772 1287 523 1420 2827 3358 928 1699 1316
662,640 1287 2827 1548 1420 2967 1303 3358 2603 1454
663,1551 1303 153 3482 3358 36 1318 3501 1454 1583
664,2820 1928 1548 1551 146 409 928 3365 3501 691
665,672 2980 198 584 3528 2250 2186 1545 1096 2222
666,652 1039 530 534 1315 44 3501 1583 175 2745
667,1543 3597 1811 1436 1439 677 37 44 175 945
668,1410 530 1437 2335 44 175 1586 1593 573 833
669,256 132 261 3335 266 145 1811 21 1304 1184
670,1030 146 1304 2862 942 3269 1223 201 3663 3153
671,644 1548 409 928 36 1323 2732 2862 1583 310
672,1030 1039 1044 3349 1913 2210 680 3371 2603 1454
673,640 3473 2067 1044 3358 2980 2342 680 169 1067
674,771 1039 146 790 1303 1304 928 36 3371 942
675,1548 1551 146 2327 3358 928 2603 2732 3501 1454
676,640 2688 1546 1044 3349 2468 2980 1831 680 169
677,640 10 146 1044 3349 2326 2968 3227 3371 1583
678,1794 524 271 1937 2068 3349 24 157 3371 2603
679,771 1044 1303 3358 1831 1960 680 1067 1454 2993
680,771 398 1044 3358 2210 680 1067 1454 944 2993
681,2314 1044 3358 2342 680 169 1067 1583 563 2626
682,1030 779 1551 146 1303 928 1316 573 3663 2903
683,1551 146 2210 44 942 1583 944 2745 451 201
684,2688 2817 132 1030 146 1316 2611 1079 1223 3529
685,1030 2314 652 146 1315 2862 561 1079 829 1223
686,772 523 1551 3473 146 1560 928 3105 36 1831
687,0 1408 2564 2313 1933 1039 2067 1560 1583 833
688,3456 1420 1039 1551 146 2709 3358 928 1186 3371
689,2817 1548 3349 2326 2967 2968 2328 3358 1568 1831
690,1030 2186 2297 3238 680 1067 1454 2993 563 2757
691,135 1039 922 2462 1186 44 175 945 1851 573
692,772 1548 1551 1303 3358 928 2210 1831 3501 1454
693,1668 138 652 3086 1296 534 1439 2862 945 1073
694,1044 1303 1304 3358 1454 1583 942 2993 1848 3000
695,0 1428 1814 534 1692 1057 37 2350 175 52
696,2688 3473 2067 1044 3358 2980 2342 1831 680 169
697,772 138 1551 1808 3473 3349 2968 2210 169 3501
698,132 1030 779 146 22 928 1316 1583 944 3013
699,256 2817 1039 530 534 1324 44 1583 175 945
700,1030 146 802 3365 3256 2370 3663 2256 2903 983
701,0 649 1166 1937 2326 2840 1699 3371 1583 1216
702,2564 1030 1551 146 293 3367 1831 942 3529 201
703,2817 649 1551 1044 2968 539 3358 2215 168 680
704,774 1546 1044 3349 2331 3358 2210 680 2602 1067
705,1287 1420 1303 1560 3358 1316 3501 1454 1583 1337
706,2049 524 1941 157 546 3382 2118 1735 723 1493
707,2054 1030 146 1304 1831 3125 3272 3656 201 971
708,928 1475 3013 3365 7 1928 3051 1548 2925 2903
709,640 2626 2757 680 1640 1067 2732 3473 2993 2067
710,2817 1410 652 1293 530 534 1439 1057 2466 1324
711,2688 514 1543 530 534 31 36 44 175 945
712,640 146 2331 928 3371 1454 944 1211 463 208
713,1039 146 1045 2581 1304 1057 36 2853 2862 942
714,1296 2327 1178 2462 1439 175 945 309 3131 1859
715,3082 2314 1811 1044 3349 2968 3358 543 2210 2980
716,2054 1543 146 530 534 1560 796 1057 175 945
717,1536 0 3338 3594 2063 2968 2587 1961 2732 1070
718,2186 146 2328 1304 2331 36 2342 1831 2350 1454
719,2311 524 1937 146 3349 2342 3371 1337 2370 467
720,2956 527 3474 530 790 534 44 175 945 1073
721,1287 1420 1037 3600 1304 3363 2345 174 942 2614
722,640 1548 146 1811 3358 928 2210 1831 1454 2757
723,1030 146 3349 1078 1848 3000 2500 584 463 2646
724,1030 524 2574 146 3349 1315 43 3371 183 1337
725,2564 1551 2833 146 2327 2732 3501 942 966 201
726,3333 1287 1420 1039 785 1303 2331 3358 1960 1454
727,640 785 146 1303 2331 3358 543 2603 1454 944
728,1030 528 146 922 37 44 942 3656 201 3663
729,530 1811 534 44 2862 175 945 1073 1223 3529
730,899 132 2054 1811 2327 2199 2980 2732 2350 52
731,640 1543 146 3371 942 1583 2617 1223 3529 201
732,1172 148 1303 928 1831 2603 2877 2366 2630 968
733,640 146 2067 3220 2328 1184 933 3371 2350 942
734,530 1811 534 1304 152 1315 2980 166 44 175
735,1030 1543 1551 146 2327 1186 1831 3371 2862 3272
736,2564 2956 146 530 534 169 44 175 2224 1083
737,132 1039 1551 146 2342 942 1454 451 3272 3529
738,1543 779 530 1045 2581 534 2853 44 175 945
739,640 398 1039 3349 1304 3358 1956 2342 680 1067
740,1783 530 534 2210 36 1960 44 175 945 1073
741,1030 2314 146 1560 1950 2603 2732 942 1328 52
742,2564 1928 1548 1551 3473 928 3501 1454 573 3529
743,1548 1303 2331 3358 928 36 1956 3501 1454 2993
744,2564 1287 2827 1548 1420 1551 928 1316 2602 2614
745,1030 1039 146 1560 1057 2862 942 2745 1223 201
746,1 4 6 9 14 18 25 39 2862 47
747,640 1030 1039 146 3358 2210 1316 2603 3371 3272
748,96 576 3172 2468 2342 680 3529 2314 2602 1067
749,1039 3349 2968 2338 2297 1831 3371 2350 1583 3005
750,640 1039 146 2968 3358 2980 2993 829 1223 3272
751,2564 1030 146 1304 1316 2603 942 2745 3013 201
752,2564 3463 283 293 3238 2342 680 1067 1454 1583
753,3456 1030 146 279 796 2611 1079 320 3013 1223
754,1296 153 1831 44 175 2224 1840 945 1720 1851
755,2528 0 3298 452 2502 1471 3594 2636 2732 3532
756,1030 2314 1551 146 796 1828 36 2862 942 201
757,1548 1551 146 3358 543 928 1831 1960 2501 2630
758,3473 1044 3358 680 1067 2993 563 1078 1216 2501
759,131 1030 140 1811 153 32 1315 314 3390 322
760,1039 16 1044 1303 36 2980 680 2603 1067 1454
761,1408 1030 1933 146 3350 3367 707 3013 69 1223
762,1030 779 3473 146 1304 796 1831 2732 3501 942
763,2314 1937 146 1428 1304 2328 2210 168 942 944
764,132 12 146 1304 3371 1454 942 2993 2366 3269
765,1422 1039 530 534 44 942 1583 175 945 183
766,1030 2828 1804 401 146 530 796 2732 44 175
767,2054 138 1039 1296 530 1811 534 2327 1560 44
768,2048 382 1410 605 3266 1638 2248 618 1098 1551
769,2564 1551 785 790 534 1178 1831 44 3501 945
770,911 274 3349 24 2472 40 297 3371 2097 3510
771,2828 1039 146 2968 796 36 942 1583 184 201
772,1030 1039 1551 146 2297 2342 2484 2370 3529 3663
773,640 132 1030 146 3358 1315 1454 2502 457 3151
774,1546 1548 1551 3349 2968 3358 928 1316 3501 1454
775,530 534 2086 2732 44 175 945 1073 2617 3022
776,772 1030 1543 146 1186 2862 2611 1079 829 3013
777,1543 1548 1551 146 1303 2968 1560 796 3358 928
778,0 1408 1543 1933 1315 37 1961 44 1583 944
779,1937 146 1428 2327 1816 2328 2980 293 933 3371
780,640 3331 3594 3227 1831 1583 177 1464 1337 1723
781,778 1165 1551 1304 1560 3358 1316 3501 1454 942
782,3473 146 44 942 1711 944 2630 584 201 3663
783,1543 530 3350 534 1831 44 175 305 945 1073
784,1030 1543 398 146 2210 2732 2500 1223 3663 2774
785,3205 1030 1543 146 1560 1831 2611 1079 829 2370
786,2945 527 1937 3349 1560 1177 3371 1583 2736 3529
787,512 1030 146 2068 1315 3371 3119 1456 52 183
788,640 2048 771 2186 283 3358 1956 2342 1831 1960
789,523 1551 401 146 1428 1303 928 3501 1968 188
790,1030 528 146 1316 1079 829 3013 3529 463 3663
791,1030 399 146 3358 2470 169 2603 1454 2745 3529
792,640 1545 530 534 44 942 175 945 1848 1337
793,1030 7 146 1811 928 1316 36 1831 1583 829
794,514 1543 1928 1551 1303 31 1186 3501 573 3013
795,3205 1030 146 2068 1560 3358 928 1315 183 3663
796,2564 2438 1030 1800 146 3350 289 44 3501 945
797,1030 3335 146 1300 1304 942 312 3000 3262 1216
798,772 146 2210 36 3501 2745 3269 3013 201 457
799,1792 771 1287 1548 3350 1303 1304 3358 2847 928
800,132 2054 1296 530 406 534 2732 44 175 945
801,1030 1551 146 796 3358 3371 1859 3272 3529 3663
802,1030 146 1303 1304 160 2980 1830 942 3000 1848
803,1551 146 3358 802 3365 3371 3501 1454 183 3256
804,2054 1030 2956 530 534 44 175 945 1073 472
805,3 1543 1039 19 275 2327 280 796 158 41
806,1039 146 1186 2732 44 2862 175 573 3013 1354
807,0 1551 3350 2968 3227 293 169 3116 833 3402
808,1044 3358 36 2342 680 2603 1067 1454 1583 2993
809,1030 1543 146 3349 2327 1186 2993 1223 3663 208
810,132 2564 1030 1543 1930 146 1186 3013 1223 1354
811,2054 1287 138 1548 1551 1811 1560 3482 3358 928
812,1 2 4 6 1543 2568 9 14 18 25
813,2688 2054 146 3349 3358 2468 1454 942 2745 201
814,530 3349 3350 1315 2980 2297 1831 1193 44 175
815,1030 1543 146 530 2327 1191 44 175 2745 3663
816,2054 1551 146 2327 3358 1316 2297 52 2510 1615
817,772 146 1403 1045 1177 1315 1316 2988 2736 2745
818,640 1939 1044 1175 411 2847 673 2342 680 3371
819,2692 1928 1551 528 2980 3501 1454 1848 3262 1216
820,2054 1543 1807 530 534 152 1315 1316 44 175
821,1296 1811 2327 36 3367 1073 945 1205 1720 1851
822,530 3349 534 1304 2342 3371 44 942 175 3256
823,1551 146 928 3501 2606 942 1337 2757 3528 201
824,1030 2063 1551 146 539 2342 43 3501 1223 457
825,772 1548 148 1303 3358 928 1316 2862 1583 1454
826,524 1166 1300 3349 2326 1054 1699 3110 43 1215
827,3202 132 1668 534 1950 1315 3365 44 175 1328
828,1039 530 534 796 44 1583 175 945 1073 183
829,3205 1030 146 3349 3371 1583 2484 1337 3022 3663
830,2308 1671 1039 534 1315 3367 2732 3628 44 175
831,132 2054 1551 146 3476 3501 942 3262 2501 2630
832,1536 3594 3227 2335 1059 1449 2732 177 1464 2365
833,0 3594 3340 3349 663 3609 1961 2603 3000 59
834,771 774 1548 1551 3358 928 2342 3501 1454 2237
835,2688 640 2194 3220 2331 1054 680 2603 1067 1215
836,2054 1543 530 146 3349 1304 1057 3371 2862 942
837,640 512 3349 2326 2968 1186 2468 2350 52 2757
838,779 1039 401 3350 1436 1439 175 945 1073 1205
839,2688 2564 1030 1551 146 2067 1304 942 2745 3272
840,1166 3349 1054 2470 569 1215 2757 3022 3155 853
841,2688 1044 2331 3358 543 2980 2342 680 1067 2993
842,2564 1039 530 534 44 1583 175 945 1073 2256
843,2306 131 2054 1033 140 153 32 314 2237 322
844,530 534 1057 2732 44 942 175 945 3131 3142
845,1543 528 530 790 534 409 36 1831 44 175
846,2688 2564 2956 1296 22 534 1057 1316 1711 175
847,3335 1937 1425 1300 3349 2326 2980 2603 312 1858
848,640 1039 530 534 44 1583 175 945 1073 2370
849,320 772 36 136 904 968 971 1804 2510 2862
850,1030 146 530 2327 1560 1186 36 44 175 1223
851,2064 1937 3349 2326 1054 2603 3371 3382 2245 1736
852,1030 146 2068 942 3133 2110 1470 201 2382 3663
853,1669 1928 650 778 1422 1551 528 2068 3358 928
854,132 1030 2828 1551 146 1303 796 1186 2862 3269
855,512 640 1039 146 1304 3367 942 69 584 201
856,1296 401 1811 1436 28 2088 44 175 945 1205
857,2067 1044 1913 3358 2980 2342 680 2602 2993 563
858,2326 2342 1067 1454 2993 183 2626 2630 2250 2256
859,138 1551 1304 2980 1831 3371 3501 1454 52 2757
860,1030 146 1956 2862 942 583 201 3663 467 2903
861,10 779 530 534 2466 1324 44 175 945 1073
862,640 1030 2314 1548 1551 146 3482 1950 928 2338
863,2947 1030 1039 146 2327 36 1583 1968 829 707
864,1543 530 1560 1315 44 175 2224 945 1073 1205
865,640 2054 774 146 1811 3349 2968 1560 3358 2468
866,512 899 1937 1811 2328 2297 1831 2350 52 3002
867,644 774 1548 1560 796 3358 928 310 950 829
868,2688 1030 2314 146 1303 2968 3358 2210 1831 2732
869,2564 138 1296 3350 2327 534 1315 1583 175 945
870,2564 1030 146 796 1439 2210 44 942 3131 1855
871,2564 1543 398 146 3349 1816 2603 1471 3142 584
872,530 534 796 1186 44 175 945 1073 184 1223
873,1543 1551 146 2980 293 2297 3501 942 707 3529
874,1920 2338 2626 2979 1030 3463 3238 3658 3022 3694
875,0 3227 1315 1193 2350 52 1720 3390 833 1227
876,2564 146 1428 1560 1439 1828 44 942 175 3382
877,2564 772 1551 1560 3358 928 2210 1316 36 3501
878,1030 146 1304 1316 3628 942 1583 2745 3013 2630
879,2048 1410 132 1928 1551 3358 2470 3371 3501 1205
880,2817 2564 2054 135 1039 401 530 534 1186 175
881,3456 1030 1543 146 1304 2862 942 201 3663 2128
882,2817 2564 1030 1551 146 1303 3358 1315 1454 3269
883,1 2 4 6 1543 9 14 25 409 39
884,1039 146 2581 534 1186 44 945 3013 1102 3663
885,2688 2817 779 1044 2968 1316 2342 680 1067 1454
886,1668 1287 1420 1551 3600 1303 1560 3358 802 1316
887,1408 3594 1811 3349 2968 1057 2468 2470 1831 1961
888,3066 931 2980 2630 1030 1960 3051 2903 2768 146
889,146 1304 2470 942 2366 2502 1223 201 463 208
890,2564 1030 2314 1678 146 942 707 69 1223 201
891,650 527 1551 146 3349 3358 3371 1454 3119 2484
892,1425 1054 3107 3110 569 1215 1216 1354 2127 2256
893,1030 1548 146 3358 928 1316 1454 1583 944 707
894,640 774 1030 3473 146 3358 2297 942 944 2617
895,2564 146 1304 1560 1316 2603 942 2745 3013 201
896,2817 530 406 2070 534 44 175 1840 945 1073
897,1548 527 1551 1303 3358 928 1315 43 3501 1454
898,1030 1039 146 1045 2581 1303 2230 3131 573 1223
899,0 1692 3234 2780 324 2019 646 583 3560 649
900,1546 159 799 2979 2980 169 1067 1583 2993 1210
901,1 2 4 6 9 14 18 2067 25 1316
902,904 779 1039 148 1315 36 3131 573 2366 320
903,1548 1303 793 3358 2342 1831 680 2603 1067 3501
904,401 530 1172 534 44 175 945 1073 1205 184
905,771 146 530 3350 534 44 942 3382 1463 2745
906,0 3234 2019 324 583 3560 1001 649 2782 463
907,1536 3594 3227 3489 1059 2596 1449 2732 1711 177
